10090.ENSMUSP00000036596 9606.ENSP00000313110
10090.ENSMUSP00000103278 9606.ENSP00000363852
10090.ENSMUSP00000052521 9606.ENSP00000429015
10090.ENSMUSP00000026425 9606.ENSP00000449770 9606.ENSP00000302886
10090.ENSMUSP00000114806 9606.ENSP00000431186
10090.ENSMUSP00000116186 9606.ENSP00000261313
10090.ENSMUSP00000104750 9606.ENSP00000337122
10090.ENSMUSP00000114803 9606.ENSP00000382177
10090.ENSMUSP00000127567 9606.ENSP00000354830
10090.ENSMUSP00000112791 9606.ENSP00000296277
10090.ENSMUSP00000026420 9606.ENSP00000348849
10090.ENSMUSP00000096930 9606.ENSP00000265080
10090.ENSMUSP00000104753 9606.ENSP00000360310
10090.ENSMUSP00000139917 9606.ENSP00000347170
10090.ENSMUSP00000112797 9606.ENSP00000377971
10090.ENSMUSP00000032658 9606.ENSP00000431813
10090.ENSMUSP00000136726 9606.ENSP00000320935
10090.ENSMUSP00000112796 9606.ENSP00000468956
10090.ENSMUSP00000039801 9606.ENSP00000362777
10090.ENSMUSP00000136727 9606.ENSP00000378165
10090.ENSMUSP00000039806 9606.ENSP00000335500
10090.ENSMUSP00000043439 9606.ENSP00000270583
10090.ENSMUSP00000039804 9606.ENSP00000354255
10090.ENSMUSP00000043437 9606.ENSP00000416696
10090.ENSMUSP00000043436 9606.ENSP00000221996
10090.ENSMUSP00000039808 9606.ENSP00000161006
10090.ENSMUSP00000035164 9606.ENSP00000260810
10090.ENSMUSP00000035166 9606.ENSP00000348565
10090.ENSMUSP00000035167 9606.ENSP00000338766
10090.ENSMUSP00000047543 9606.ENSP00000260327
10090.ENSMUSP00000047541 9606.ENSP00000377895
10090.ENSMUSP00000122848 9606.ENSP00000413156
10090.ENSMUSP00000122849 9606.ENSP00000301200
10090.ENSMUSP00000020576 9606.ENSP00000344635
10090.ENSMUSP00000122840 9606.ENSP00000414921
10090.ENSMUSP00000122841 9606.ENSP00000377344
10090.ENSMUSP00000122842 9606.ENSP00000445688
10090.ENSMUSP00000122843 9606.ENSP00000329757
10090.ENSMUSP00000122844 9606.ENSP00000249776
10090.ENSMUSP00000122845 9606.ENSP00000292524
10090.ENSMUSP00000122846 9606.ENSP00000353210
10090.ENSMUSP00000131795 9606.ENSP00000278198
10090.ENSMUSP00000031637 9606.ENSP00000339720
10090.ENSMUSP00000085285 9606.ENSP00000216923
10090.ENSMUSP00000084882 9606.ENSP00000238018
10090.ENSMUSP00000084887 9606.ENSP00000344871
10090.ENSMUSP00000093758 9606.ENSP00000359292
10090.ENSMUSP00000118418 9606.ENSP00000471252
10090.ENSMUSP00000118419 9606.ENSP00000383145
10090.ENSMUSP00000118416 9606.ENSP00000344166 9606.ENSP00000360715
10090.ENSMUSP00000118417 9606.ENSP00000378669
10090.ENSMUSP00000118414 9606.ENSP00000346634
10090.ENSMUSP00000118415 9606.ENSP00000294507
10090.ENSMUSP00000118412 9606.ENSP00000264020
10090.ENSMUSP00000118413 9606.ENSP00000393557
10090.ENSMUSP00000118410 9606.ENSP00000471635 9606.ENSP00000352995
10090.ENSMUSP00000118411 9606.ENSP00000245957
10090.ENSMUSP00000090324 9606.ENSP00000275200
10090.ENSMUSP00000030538 9606.ENSP00000399457
10090.ENSMUSP00000040019 9606.ENSP00000421377
10090.ENSMUSP00000030535 9606.ENSP00000364212
10090.ENSMUSP00000030536 9606.ENSP00000364204
10090.ENSMUSP00000030530 9606.ENSP00000247992
10090.ENSMUSP00000030531 9606.ENSP00000364257
10090.ENSMUSP00000030533 9606.ENSP00000364220
10090.ENSMUSP00000080503 9606.ENSP00000487363
10090.ENSMUSP00000080501 9606.ENSP00000253354
10090.ENSMUSP00000080507 9606.ENSP00000205890
10090.ENSMUSP00000116049 9606.ENSP00000366410
10090.ENSMUSP00000116048 9606.ENSP00000383920
10090.ENSMUSP00000116043 9606.ENSP00000274811
10090.ENSMUSP00000037023 9606.ENSP00000454646
10090.ENSMUSP00000116041 9606.ENSP00000363255
10090.ENSMUSP00000116040 9606.ENSP00000332111
10090.ENSMUSP00000116047 9606.ENSP00000354085 9606.ENSP00000432016
10090.ENSMUSP00000116046 9606.ENSP00000347408
10090.ENSMUSP00000116045 9606.ENSP00000423820
10090.ENSMUSP00000116044 9606.ENSP00000347834
10090.ENSMUSP00000086485 9606.ENSP00000438284
10090.ENSMUSP00000081455 9606.ENSP00000328694
10090.ENSMUSP00000081450 9606.ENSP00000344430
10090.ENSMUSP00000140318 9606.ENSP00000429022 9606.ENSP00000379842
10090.ENSMUSP00000002291 9606.ENSP00000384048
10090.ENSMUSP00000002292 9606.ENSP00000283632
10090.ENSMUSP00000034344 9606.ENSP00000268595
10090.ENSMUSP00000039115 9606.ENSP00000379364
10090.ENSMUSP00000039114 9606.ENSP00000389289 9606.ENSP00000352584
10090.ENSMUSP00000002297 9606.ENSP00000399797
10090.ENSMUSP00000113273 9606.ENSP00000377801
10090.ENSMUSP00000140311 9606.ENSP00000349205
10090.ENSMUSP00000140312 9606.ENSP00000428056
10090.ENSMUSP00000113270 9606.ENSP00000206595
10090.ENSMUSP00000113277 9606.ENSP00000328207
10090.ENSMUSP00000113276 9606.ENSP00000306425
10090.ENSMUSP00000113275 9606.ENSP00000289104
10090.ENSMUSP00000113274 9606.ENSP00000369346
10090.ENSMUSP00000140404 9606.ENSP00000356505
10090.ENSMUSP00000086225 9606.ENSP00000222511
10090.ENSMUSP00000032977 9606.ENSP00000263671
10090.ENSMUSP00000032974 9606.ENSP00000349595
10090.ENSMUSP00000032978 9606.ENSP00000321221
10090.ENSMUSP00000038909 9606.ENSP00000312506
10090.ENSMUSP00000143669 9606.ENSP00000296145
10090.ENSMUSP00000143668 9606.ENSP00000449381
10090.ENSMUSP00000041053 9606.ENSP00000242480
10090.ENSMUSP00000041052 9606.ENSP00000297994
10090.ENSMUSP00000143661 9606.ENSP00000374856 9606.ENSP00000374857 9606.ENSP00000329312 9606.ENSP00000374859 9606.ENSP00000374855 9606.ENSP00000431254
10090.ENSMUSP00000143660 9606.ENSP00000452111
10090.ENSMUSP00000143663 9606.ENSP00000329002
10090.ENSMUSP00000143662 9606.ENSP00000357336
10090.ENSMUSP00000143664 9606.ENSP00000362441
10090.ENSMUSP00000143667 9606.ENSP00000295461
10090.ENSMUSP00000033378 9606.ENSP00000357637
10090.ENSMUSP00000129232 9606.ENSP00000262160
10090.ENSMUSP00000124602 9606.ENSP00000454748
10090.ENSMUSP00000144122 9606.ENSP00000371212
10090.ENSMUSP00000045998 9606.ENSP00000309198
10090.ENSMUSP00000144127 9606.ENSP00000264705
10090.ENSMUSP00000144126 9606.ENSP00000285968
10090.ENSMUSP00000109809 9606.ENSP00000360822
10090.ENSMUSP00000109808 9606.ENSP00000358777
10090.ENSMUSP00000038444 9606.ENSP00000380713
10090.ENSMUSP00000045993 9606.ENSP00000281043
10090.ENSMUSP00000144129 9606.ENSP00000345347
10090.ENSMUSP00000109804 9606.ENSP00000374183
10090.ENSMUSP00000109802 9606.ENSP00000477878
10090.ENSMUSP00000029744 9606.ENSP00000358310
10090.ENSMUSP00000029741 9606.ENSP00000334564
10090.ENSMUSP00000029740 9606.ENSP00000463650
10090.ENSMUSP00000029742 9606.ENSP00000334437
10090.ENSMUSP00000013693 9606.ENSP00000370984
10090.ENSMUSP00000029748 9606.ENSP00000358391 9606.ENSP00000358165
10090.ENSMUSP00000047844 9606.ENSP00000423812
10090.ENSMUSP00000047845 9606.ENSP00000322524
10090.ENSMUSP00000125184 9606.ENSP00000392066
10090.ENSMUSP00000125186 9606.ENSP00000457788
10090.ENSMUSP00000125187 9606.ENSP00000344254
10090.ENSMUSP00000134209 9606.ENSP00000364543
10090.ENSMUSP00000125181 9606.ENSP00000367570
10090.ENSMUSP00000125182 9606.ENSP00000273183
10090.ENSMUSP00000125183 9606.ENSP00000338814
10090.ENSMUSP00000134205 9606.ENSP00000341280
10090.ENSMUSP00000134204 9606.ENSP00000304782
10090.ENSMUSP00000134207 9606.ENSP00000353458
10090.ENSMUSP00000134206 9606.ENSP00000264009
10090.ENSMUSP00000134201 9606.ENSP00000371614
10090.ENSMUSP00000125189 9606.ENSP00000444596
10090.ENSMUSP00000003655 9606.ENSP00000358896
10090.ENSMUSP00000134202 9606.ENSP00000314807
10090.ENSMUSP00000138982 9606.ENSP00000475489
10090.ENSMUSP00000138983 9606.ENSP00000424827
10090.ENSMUSP00000138986 9606.ENSP00000359958
10090.ENSMUSP00000138987 9606.ENSP00000370698
10090.ENSMUSP00000138984 9606.ENSP00000433488
10090.ENSMUSP00000037614 9606.ENSP00000341657
10090.ENSMUSP00000037616 9606.ENSP00000466989
10090.ENSMUSP00000037617 9606.ENSP00000235345
10090.ENSMUSP00000116189 9606.ENSP00000361027
10090.ENSMUSP00000037613 9606.ENSP00000221801
10090.ENSMUSP00000140027 9606.ENSP00000324651
10090.ENSMUSP00000123925 9606.ENSP00000463762
10090.ENSMUSP00000123926 9606.ENSP00000371000
10090.ENSMUSP00000123927 9606.ENSP00000362386
10090.ENSMUSP00000123920 9606.ENSP00000354032
10090.ENSMUSP00000123921 9606.ENSP00000345988
10090.ENSMUSP00000123922 9606.ENSP00000383234
10090.ENSMUSP00000123923 9606.ENSP00000361653
10090.ENSMUSP00000004920 9606.ENSP00000378914
10090.ENSMUSP00000123929 9606.ENSP00000386485
10090.ENSMUSP00000019169 9606.ENSP00000263897
10090.ENSMUSP00000038992 9606.ENSP00000248058 9606.ENSP00000328144
10090.ENSMUSP00000032398 9606.ENSP00000339532
10090.ENSMUSP00000032399 9606.ENSP00000256078
10090.ENSMUSP00000093410 9606.ENSP00000373364
10090.ENSMUSP00000082101 9606.ENSP00000216639
10090.ENSMUSP00000125458 9606.ENSP00000268712
10090.ENSMUSP00000125459 9606.ENSP00000294258
10090.ENSMUSP00000125456 9606.ENSP00000351990
10090.ENSMUSP00000125457 9606.ENSP00000356475
10090.ENSMUSP00000125454 9606.ENSP00000356015
10090.ENSMUSP00000125455 9606.ENSP00000265138
10090.ENSMUSP00000125452 9606.ENSP00000313391
10090.ENSMUSP00000125453 9606.ENSP00000363921
10090.ENSMUSP00000125450 9606.ENSP00000363921
10090.ENSMUSP00000125451 9606.ENSP00000377914
10090.ENSMUSP00000015663 9606.ENSP00000328069
10090.ENSMUSP00000015664 9606.ENSP00000271651
10090.ENSMUSP00000015667 9606.ENSP00000357981
10090.ENSMUSP00000015666 9606.ENSP00000351407
10090.ENSMUSP00000020979 9606.ENSP00000368414
10090.ENSMUSP00000023629 9606.ENSP00000377783
10090.ENSMUSP00000082834 9606.ENSP00000342012
10090.ENSMUSP00000032879 9606.ENSP00000435189
10090.ENSMUSP00000023622 9606.ENSP00000353512
10090.ENSMUSP00000042509 9606.ENSP00000307491
10090.ENSMUSP00000142200 9606.ENSP00000392500
10090.ENSMUSP00000142201 9606.ENSP00000296474
10090.ENSMUSP00000142202 9606.ENSP00000321679
10090.ENSMUSP00000135551 9606.ENSP00000353292
10090.ENSMUSP00000046089 9606.ENSP00000210187
10090.ENSMUSP00000135557 9606.ENSP00000365462
10090.ENSMUSP00000142206 9606.ENSP00000310593
10090.ENSMUSP00000142207 9606.ENSP00000401853
10090.ENSMUSP00000142209 9606.ENSP00000397843
10090.ENSMUSP00000135558 9606.ENSP00000316130
10090.ENSMUSP00000028907 9606.ENSP00000367104
10090.ENSMUSP00000028900 9606.ENSP00000369810
10090.ENSMUSP00000046080 9606.ENSP00000253362
10090.ENSMUSP00000028902 9606.ENSP00000246081
10090.ENSMUSP00000119911 9606.ENSP00000367638
10090.ENSMUSP00000024078 9606.ENSP00000351813
10090.ENSMUSP00000110952 9606.ENSP00000381412
10090.ENSMUSP00000020215 9606.ENSP00000481249
10090.ENSMUSP00000110950 9606.ENSP00000381412
10090.ENSMUSP00000020217 9606.ENSP00000338352
10090.ENSMUSP00000040860 9606.ENSP00000357384
10090.ENSMUSP00000031617 9606.ENSP00000403172
10090.ENSMUSP00000031613 9606.ENSP00000223029
10090.ENSMUSP00000113638 9606.ENSP00000271555
10090.ENSMUSP00000046337 9606.ENSP00000464006
10090.ENSMUSP00000045807 9606.ENSP00000362987
10090.ENSMUSP00000132963 9606.ENSP00000304903
10090.ENSMUSP00000030949 9606.ENSP00000344411
10090.ENSMUSP00000025300 9606.ENSP00000231509
10090.ENSMUSP00000025305 9606.ENSP00000259873
10090.ENSMUSP00000088184 9606.ENSP00000358617
10090.ENSMUSP00000139329 9606.ENSP00000355900
10090.ENSMUSP00000139328 9606.ENSP00000304169
10090.ENSMUSP00000139324 9606.ENSP00000358242
10090.ENSMUSP00000139327 9606.ENSP00000410309
10090.ENSMUSP00000139326 9606.ENSP00000342169
10090.ENSMUSP00000139322 9606.ENSP00000334379
10090.ENSMUSP00000041732 9606.ENSP00000478767
10090.ENSMUSP00000111393 9606.ENSP00000331288
10090.ENSMUSP00000067964 9606.ENSP00000392828
10090.ENSMUSP00000027554 9606.ENSP00000328182
10090.ENSMUSP00000133891 9606.ENSP00000270328
10090.ENSMUSP00000133895 9606.ENSP00000365744
10090.ENSMUSP00000133894 9606.ENSP00000418259
10090.ENSMUSP00000133897 9606.ENSP00000350348
10090.ENSMUSP00000133898 9606.ENSP00000310561
10090.ENSMUSP00000001402 9606.ENSP00000244426
10090.ENSMUSP00000047065 9606.ENSP00000326407
10090.ENSMUSP00000047063 9606.ENSP00000307264
10090.ENSMUSP00000020971 9606.ENSP00000321330
10090.ENSMUSP00000100897 9606.ENSP00000381098
10090.ENSMUSP00000100896 9606.ENSP00000381098
10090.ENSMUSP00000077716 9606.ENSP00000319781
10090.ENSMUSP00000077597 9606.ENSP00000381231 9606.ENSP00000381234
10090.ENSMUSP00000039452 9606.ENSP00000239462
10090.ENSMUSP00000100891 9606.ENSP00000381148
10090.ENSMUSP00000077594 9606.ENSP00000267484
10090.ENSMUSP00000060997 9606.ENSP00000334681 9606.ENSP00000347810
10090.ENSMUSP00000064437 9606.ENSP00000361795
10090.ENSMUSP00000100898 9606.ENSP00000258149
10090.ENSMUSP00000136113 9606.ENSP00000355228 9606.ENSP00000366798
10090.ENSMUSP00000136110 9606.ENSP00000445405 9606.ENSP00000451822 9606.ENSP00000437362
10090.ENSMUSP00000136116 9606.ENSP00000381003
10090.ENSMUSP00000136119 9606.ENSP00000361580
10090.ENSMUSP00000136118 9606.ENSP00000385579
10090.ENSMUSP00000099418 9606.ENSP00000389810
10090.ENSMUSP00000099419 9606.ENSP00000389810
10090.ENSMUSP00000099412 9606.ENSP00000362532
10090.ENSMUSP00000099413 9606.ENSP00000334002
10090.ENSMUSP00000099410 9606.ENSP00000279024
10090.ENSMUSP00000099411 9606.ENSP00000355330
10090.ENSMUSP00000099416 9606.ENSP00000377558
10090.ENSMUSP00000079257 9606.ENSP00000380921
10090.ENSMUSP00000079254 9606.ENSP00000428864
10090.ENSMUSP00000052866 9606.ENSP00000330918
10090.ENSMUSP00000115256 9606.ENSP00000484532
10090.ENSMUSP00000115255 9606.ENSP00000355964
10090.ENSMUSP00000005964 9606.ENSP00000296412
10090.ENSMUSP00000142830 9606.ENSP00000391748 9606.ENSP00000410764 9606.ENSP00000198536
10090.ENSMUSP00000048320 9606.ENSP00000403465
10090.ENSMUSP00000115253 9606.ENSP00000355465
10090.ENSMUSP00000023867 9606.ENSP00000055077
10090.ENSMUSP00000052863 9606.ENSP00000370340
10090.ENSMUSP00000105812 9606.ENSP00000478305
10090.ENSMUSP00000057817 9606.ENSP00000469029
10090.ENSMUSP00000131660 9606.ENSP00000353375
10090.ENSMUSP00000140874 9606.ENSP00000305924
10090.ENSMUSP00000131662 9606.ENSP00000406482
10090.ENSMUSP00000131663 9606.ENSP00000401435
10090.ENSMUSP00000140871 9606.ENSP00000278836
10090.ENSMUSP00000140870 9606.ENSP00000483621
10090.ENSMUSP00000140873 9606.ENSP00000378725
10090.ENSMUSP00000140872 9606.ENSP00000335008 9606.ENSP00000364043
10090.ENSMUSP00000131668 9606.ENSP00000216277
10090.ENSMUSP00000131669 9606.ENSP00000419199
10090.ENSMUSP00000140879 9606.ENSP00000373696
10090.ENSMUSP00000140878 9606.ENSP00000171887
10090.ENSMUSP00000109348 9606.ENSP00000361824
10090.ENSMUSP00000076647 9606.ENSP00000340088
10090.ENSMUSP00000109340 9606.ENSP00000361800
10090.ENSMUSP00000109342 9606.ENSP00000401371
10090.ENSMUSP00000109345 9606.ENSP00000379226
10090.ENSMUSP00000109346 9606.ENSP00000361824
10090.ENSMUSP00000109347 9606.ENSP00000379226
10090.ENSMUSP00000145319 9606.ENSP00000385684
10090.ENSMUSP00000145318 9606.ENSP00000233668
10090.ENSMUSP00000125327 9606.ENSP00000361057
10090.ENSMUSP00000145313 9606.ENSP00000381937
10090.ENSMUSP00000137793 9606.ENSP00000468678
10090.ENSMUSP00000145311 9606.ENSP00000275358
10090.ENSMUSP00000137791 9606.ENSP00000162044
10090.ENSMUSP00000145317 9606.ENSP00000331691
10090.ENSMUSP00000145316 9606.ENSP00000229402
10090.ENSMUSP00000145315 9606.ENSP00000368986
10090.ENSMUSP00000145314 9606.ENSP00000222792
10090.ENSMUSP00000114218 9606.ENSP00000261758
10090.ENSMUSP00000021559 9606.ENSP00000451080
10090.ENSMUSP00000021550 9606.ENSP00000261783
10090.ENSMUSP00000114211 9606.ENSP00000453089 9606.ENSP00000415556
10090.ENSMUSP00000114212 9606.ENSP00000300605
10090.ENSMUSP00000073034 9606.ENSP00000400142
10090.ENSMUSP00000114215 9606.ENSP00000368920
10090.ENSMUSP00000114216 9606.ENSP00000339637
10090.ENSMUSP00000114217 9606.ENSP00000323714
10090.ENSMUSP00000101414 9606.ENSP00000364831 9606.ENSP00000332771
10090.ENSMUSP00000101416 9606.ENSP00000364831 9606.ENSP00000332771
10090.ENSMUSP00000101410 9606.ENSP00000416387
10090.ENSMUSP00000101411 9606.ENSP00000416387
10090.ENSMUSP00000101412 9606.ENSP00000364912
10090.ENSMUSP00000105572 9606.ENSP00000349486
10090.ENSMUSP00000106829 9606.ENSP00000398632
10090.ENSMUSP00000106825 9606.ENSP00000398632
10090.ENSMUSP00000106821 9606.ENSP00000398632
10090.ENSMUSP00000106822 9606.ENSP00000398632
10090.ENSMUSP00000106823 9606.ENSP00000398632
10090.ENSMUSP00000115169 9606.ENSP00000262225
10090.ENSMUSP00000115168 9606.ENSP00000381577
10090.ENSMUSP00000105575 9606.ENSP00000336984
10090.ENSMUSP00000065470 9606.ENSP00000386126
10090.ENSMUSP00000115161 9606.ENSP00000385808
10090.ENSMUSP00000115160 9606.ENSP00000381793
10090.ENSMUSP00000115163 9606.ENSP00000263377
10090.ENSMUSP00000115162 9606.ENSP00000291582
10090.ENSMUSP00000115165 9606.ENSP00000419692
10090.ENSMUSP00000072344 9606.ENSP00000453089 9606.ENSP00000415556
10090.ENSMUSP00000115167 9606.ENSP00000317257
10090.ENSMUSP00000115166 9606.ENSP00000356399
10090.ENSMUSP00000132315 9606.ENSP00000229195
10090.ENSMUSP00000132314 9606.ENSP00000390762
10090.ENSMUSP00000058149 9606.ENSP00000337088
10090.ENSMUSP00000132316 9606.ENSP00000472696 9606.ENSP00000292879
10090.ENSMUSP00000058147 9606.ENSP00000386209
10090.ENSMUSP00000028177 9606.ENSP00000360858
10090.ENSMUSP00000028170 9606.ENSP00000361120
10090.ENSMUSP00000028172 9606.ENSP00000361110
10090.ENSMUSP00000093486 9606.ENSP00000362566
10090.ENSMUSP00000093485 9606.ENSP00000351908
10090.ENSMUSP00000104545 9606.ENSP00000360054
10090.ENSMUSP00000104544 9606.ENSP00000360054
10090.ENSMUSP00000104540 9606.ENSP00000339390
10090.ENSMUSP00000104543 9606.ENSP00000360054
10090.ENSMUSP00000130222 9606.ENSP00000394049
10090.ENSMUSP00000130221 9606.ENSP00000378402
10090.ENSMUSP00000104548 9606.ENSP00000245414
10090.ENSMUSP00000130225 9606.ENSP00000377948
10090.ENSMUSP00000008878 9606.ENSP00000300571
10090.ENSMUSP00000037978 9606.ENSP00000282369
10090.ENSMUSP00000100872 9606.ENSP00000315768
10090.ENSMUSP00000108438 9606.ENSP00000325091
10090.ENSMUSP00000073697 9606.ENSP00000481842
10090.ENSMUSP00000073690 9606.ENSP00000285407
10090.ENSMUSP00000073691 9606.ENSP00000290246
10090.ENSMUSP00000103307 9606.ENSP00000377043
10090.ENSMUSP00000108430 9606.ENSP00000273963
10090.ENSMUSP00000108434 9606.ENSP00000273963
10090.ENSMUSP00000103305 9606.ENSP00000281708
10090.ENSMUSP00000062120 9606.ENSP00000297063
10090.ENSMUSP00000062122 9606.ENSP00000370607
10090.ENSMUSP00000075699 9606.ENSP00000258416
10090.ENSMUSP00000123375 9606.ENSP00000402103
10090.ENSMUSP00000075692 9606.ENSP00000367743
10090.ENSMUSP00000075690 9606.ENSP00000370115
10090.ENSMUSP00000123374 9606.ENSP00000263102
10090.ENSMUSP00000069965 9606.ENSP00000319817
10090.ENSMUSP00000113583 9606.ENSP00000270257
10090.ENSMUSP00000069961 9606.ENSP00000331678
10090.ENSMUSP00000128185 9606.ENSP00000356301
10090.ENSMUSP00000069962 9606.ENSP00000339017
10090.ENSMUSP00000104757 9606.ENSP00000354453
10090.ENSMUSP00000129982 9606.ENSP00000309953
10090.ENSMUSP00000129983 9606.ENSP00000262982
10090.ENSMUSP00000069969 9606.ENSP00000350263
10090.ENSMUSP00000129985 9606.ENSP00000267569
10090.ENSMUSP00000022230 9606.ENSP00000427401
10090.ENSMUSP00000092352 9606.ENSP00000421294
10090.ENSMUSP00000092354 9606.ENSP00000362222
10090.ENSMUSP00000092355 9606.ENSP00000221452
10090.ENSMUSP00000022239 9606.ENSP00000281631
10090.ENSMUSP00000077272 9606.ENSP00000337088
10090.ENSMUSP00000077273 9606.ENSP00000368767
10090.ENSMUSP00000073964 9606.ENSP00000313581 9606.ENSP00000301420 9606.ENSP00000314151
10090.ENSMUSP00000073962 9606.ENSP00000295640
10090.ENSMUSP00000067516 9606.ENSP00000356470
10090.ENSMUSP00000103709 9606.ENSP00000299505
10090.ENSMUSP00000103703 9606.ENSP00000368540
10090.ENSMUSP00000103700 9606.ENSP00000281146
10090.ENSMUSP00000103704 9606.ENSP00000394390
10090.ENSMUSP00000103705 9606.ENSP00000394390
10090.ENSMUSP00000027040 9606.ENSP00000025008
10090.ENSMUSP00000112304 9606.ENSP00000296509
10090.ENSMUSP00000144541 9606.ENSP00000328551
10090.ENSMUSP00000029297 9606.ENSP00000280612
10090.ENSMUSP00000051959 9606.ENSP00000225688
10090.ENSMUSP00000117549 9606.ENSP00000278379
10090.ENSMUSP00000102259 9606.ENSP00000256194
10090.ENSMUSP00000102258 9606.ENSP00000256194
10090.ENSMUSP00000102256 9606.ENSP00000256186
10090.ENSMUSP00000102255 9606.ENSP00000346890
10090.ENSMUSP00000102254 9606.ENSP00000334008
10090.ENSMUSP00000057581 9606.ENSP00000296776
10090.ENSMUSP00000102251 9606.ENSP00000334008
10090.ENSMUSP00000056148 9606.ENSP00000231134
10090.ENSMUSP00000058859 9606.ENSP00000219301
10090.ENSMUSP00000107012 9606.ENSP00000310933
10090.ENSMUSP00000107011 9606.ENSP00000352900
10090.ENSMUSP00000107017 9606.ENSP00000352900
10090.ENSMUSP00000107015 9606.ENSP00000352900
10090.ENSMUSP00000145528 9606.ENSP00000377456 9606.ENSP00000272324
10090.ENSMUSP00000051485 9606.ENSP00000314733
10090.ENSMUSP00000117541 9606.ENSP00000373206
10090.ENSMUSP00000051487 9606.ENSP00000361935
10090.ENSMUSP00000051481 9606.ENSP00000358815
10090.ENSMUSP00000105709 9606.ENSP00000272298
10090.ENSMUSP00000117540 9606.ENSP00000371800
10090.ENSMUSP00000123504 9606.ENSP00000264335
10090.ENSMUSP00000105705 9606.ENSP00000476519
10090.ENSMUSP00000105706 9606.ENSP00000338624
10090.ENSMUSP00000128915 9606.ENSP00000300151
10090.ENSMUSP00000105700 9606.ENSP00000428263
10090.ENSMUSP00000117543 9606.ENSP00000346453
10090.ENSMUSP00000099437 9606.ENSP00000482063
10090.ENSMUSP00000134644 9606.ENSP00000441283
10090.ENSMUSP00000117545 9606.ENSP00000261507
10090.ENSMUSP00000114119 9606.ENSP00000264431
10090.ENSMUSP00000117544 9606.ENSP00000347852
10090.ENSMUSP00000138549 9606.ENSP00000319169
10090.ENSMUSP00000117547 9606.ENSP00000264995
10090.ENSMUSP00000143615 9606.ENSP00000264908
10090.ENSMUSP00000068772 9606.ENSP00000384331
10090.ENSMUSP00000068770 9606.ENSP00000450749
10090.ENSMUSP00000068776 9606.ENSP00000253382
10090.ENSMUSP00000134866 9606.ENSP00000357047
10090.ENSMUSP00000017208 9606.ENSP00000302150
10090.ENSMUSP00000114112 9606.ENSP00000346693
